# https://blockchair.com/ and whois results
# Bitcoin
IP Address|Port|Version|ASN|BGP Prefix|CC|Registry|Allocated|AS Name
104.10.173.220|8333|/Satoshi:22.0.0/Knots:20211108/|7018|104.0.0.0/12|US|arin|2014-01-16|ATT-INTERNET4, US
104.12.66.70|8333|/Satoshi:0.21.1/|7018|104.0.0.0/12|US|arin|2014-01-16|ATT-INTERNET4, US
104.129.170.190|8333|/Satoshi:22.0.0/|40244|104.129.170.0/24|US|arin|2017-05-11|TURNKEY-INTERNET, US
104.129.171.121|8333|/Satoshi:22.0.0/|40244|104.129.171.0/24|US|arin|2017-05-11|TURNKEY-INTERNET, US
104.13.168.146|8333|/Satoshi:0.20.0/|7018|104.0.0.0/12|US|arin|2014-01-16|ATT-INTERNET4, US
104.131.175.245|8333|/Satoshi:0.21.0/|14061|104.131.160.0/20|US|arin|2014-06-02|DIGITALOCEAN-ASN, US
104.136.180.204|8333|/Satoshi:22.0.0/|33363|104.136.128.0/18|US|arin|2014-06-04|BHN-33363, US
104.139.19.140|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|11426|104.139.0.0/16|US|arin|2014-06-12|TWC-11426-CAROLINAS, US
104.143.2.195|8333|/Satoshi:0.20.1/|26863|104.143.2.0/23|US|arin|2020-10-07|GAMESERVERKINGS, US
104.144.191.18|8333|/Satoshi:0.20.1/|55286|104.144.191.0/24|CA|arin|2014-07-22|SERVER-MANIA, CA
104.15.214.169|8333|/Satoshi:22.0.0/|7018|104.0.0.0/12|US|arin|2014-01-16|ATT-INTERNET4, US
104.151.199.131|8333|/Satoshi:22.0.0/|36556|104.151.192.0/19|US|arin|2021-01-12|WAVE-RURAL-CONNECT-LLC, US
104.152.209.139|8333|/Satoshi:22.0.0/|26832|104.152.209.0/24|CA|arin|2014-07-22|RICAWEBSERVICES, CA
104.156.225.206|8333|/Satoshi:0.21.1/|20473|104.156.224.0/22|US|arin|2014-07-22|AS-CHOOPA, US
104.166.89.122|8333|/Satoshi:0.14.2/|46261|104.166.64.0/19|US|arin|2014-08-12|QUICKPACKET, US
104.166.89.123|8333|/Satoshi:0.14.2/|46261|104.166.64.0/19|US|arin|2014-08-12|QUICKPACKET, US
104.167.219.103|8333|/Satoshi:22.0.0/|33185|104.167.219.0/24|CA|arin|2021-01-05|HIVE-DATA-CENTER, CA
104.167.219.124|8333|/Satoshi:22.0.0/|33185|104.167.219.0/24|CA|arin|2021-01-05|HIVE-DATA-CENTER, CA
104.172.235.227|8333|/Satoshi:0.21.1/|20001|104.172.0.0/14|US|arin|2014-08-13|TWC-20001-PACWEST, US
104.174.198.132|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|20001|104.172.0.0/14|US|arin|2014-08-13|TWC-20001-PACWEST, US
104.177.197.2|8333|/Satoshi:22.0.0/|7018|104.176.0.0/12|US|arin|2014-08-12|ATT-INTERNET4, US
104.182.210.230|8333|/Satoshi:0.21.1/|7018|104.176.0.0/12|US|arin|2014-08-12|ATT-INTERNET4, US
104.196.136.244|8333|/Satoshi:23.0.0/|396982|104.196.128.0/20|US|arin|2014-08-27|GOOGLE-CLOUD-PLATFORM, US
104.196.210.189|8333|/Satoshi:22.0.0/|396982|104.196.208.0/20|US|arin|2014-08-27|GOOGLE-CLOUD-PLATFORM, US
104.196.231.248|8333|/Satoshi:0.20.1/|396982|104.196.224.0/20|US|arin|2014-08-27|GOOGLE-CLOUD-PLATFORM, US
104.197.202.178|8333|/Satoshi:0.20.1/|15169|104.197.192.0/19|US|arin|2014-08-27|GOOGLE, US
104.197.68.179|8333|/Satoshi:22.0.0/|15169|104.197.64.0/19|US|arin|2014-08-27|GOOGLE, US
104.198.114.108|8333|/Satoshi:0.20.1/|396982|104.198.112.0/20|US|arin|2014-08-27|GOOGLE-CLOUD-PLATFORM, US
104.198.114.145|8333|/Satoshi:0.20.1/|396982|104.198.112.0/20|US|arin|2014-08-27|GOOGLE-CLOUD-PLATFORM, US
104.198.216.178|8333|/Satoshi:0.20.1/|15169|104.198.192.0/19|US|arin|2014-08-27|GOOGLE, US
104.199.56.247|8333|/Satoshi:0.20.1/|15169|104.199.32.0/19|US|arin|2014-08-27|GOOGLE, US
104.199.71.15|8333|/Satoshi:0.21.1/|15169|104.199.64.0/19|US|arin|2014-08-27|GOOGLE, US
104.200.65.234|8333|/Satoshi:23.99.0/|27323|104.200.65.0/24|US|arin|2014-10-01|SERVERSTADIUM, US
104.207.128.108|8333|/Satoshi:0.18.0/|20473|104.207.128.0/23|US|arin|2014-10-01|AS-CHOOPA, US
104.217.249.126|8333|/Satoshi:22.0.0/|40676|104.217.248.0/21|US|arin|2014-09-18|AS40676, US
104.217.252.25|8333|/Satoshi:0.20.0/|40676|104.217.248.0/21|US|arin|2014-09-18|AS40676, US
104.218.51.82|8333|/Satoshi:0.20.1/|19318|104.218.48.0/21|US|arin|2014-10-02|IS-AS-1, US
104.229.101.34|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|11351|104.228.0.0/15|US|arin|2014-10-07|TWC-11351-NORTHEAST, US
104.236.142.204|8333|/Satoshi:0.20.1/|14061|104.236.128.0/18|US|arin|2014-10-28|DIGITALOCEAN-ASN, US
104.238.176.16|8333|/Satoshi:0.20.1/|20473|104.238.176.0/23|US|arin|2014-11-13|AS-CHOOPA, US
104.238.182.103|8333|/Satoshi:22.0.0/|20473|104.238.180.0/22|US|arin|2014-11-13|AS-CHOOPA, US
104.238.220.199|8333|/Satoshi:22.0.0/|23470|104.238.220.0/24|US|arin|2018-04-13|RELIABLESITE, US
104.244.73.6|8333|/Satoshi:22.0.0/|53667|104.244.73.0/24|US|arin|2014-11-10|PONYNET, US
104.245.125.251|8333|/Satoshi:0.16.3/|47869|104.245.124.0/22|US|arin|2014-12-09|NETROUTING-AS, NL
104.248.139.211|8333|/Satoshi:0.21.0/|14061|104.248.128.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.143.83|8333|/Satoshi:0.20.1/|14061|104.248.128.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.157.169|8333|/Satoshi:0.20.1/|14061|104.248.144.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.16.27|8333|/Satoshi:0.17.0/|14061|104.248.16.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.160.118|8333|/Satoshi:0.20.1/|14061|104.248.160.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.162.68|8333|/Satoshi:22.0.0/|14061|104.248.160.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.207.3|8333|/Satoshi:22.0.0/|14061|104.248.192.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.21.247|8333|/Satoshi:0.21.0/|14061|104.248.16.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.245.250|8333|/Satoshi:23.0.0/|14061|104.248.240.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.246.94|8333|/Satoshi:0.21.0/|14061|104.248.240.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.30.202|8333|/Satoshi:0.17.0.1/|14061|104.248.16.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.38.48|8333|/Satoshi:0.20.1/|14061|104.248.32.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.57.27|8333|/Satoshi:0.20.0/|14061|104.248.48.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.90.45|8333|/Satoshi:0.20.1/|14061|104.248.80.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.94.72|8333|/Satoshi:0.20.1/|14061|104.248.80.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.36.175.37|8333|/Satoshi:22.0.0/|397545|104.36.174.0/23|CA|arin|2019-10-15|AS-NSL-261, CA
104.43.21.70|8333|/Satoshi:0.16.3/|8075|104.40.0.0/13|US|arin|2014-05-07|MICROSOFT-CORP-MSN-AS-BLOCK, US
104.50.219.206|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|7018|104.48.0.0/12|US|arin|2014-05-06|ATT-INTERNET4, US
104.56.116.61|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|7018|104.48.0.0/12|US|arin|2014-05-06|ATT-INTERNET4, US
104.57.178.131|8333|/Satoshi:22.0.0/|7018|104.48.0.0/12|US|arin|2014-05-06|ATT-INTERNET4, US
104.59.147.15|8333|/Satoshi:22.0.0/|7018|104.48.0.0/12|US|arin|2014-05-06|ATT-INTERNET4, US
104.62.244.170|8333|/Satoshi:22.0.0/|7018|104.48.0.0/12|US|arin|2014-05-06|ATT-INTERNET4, US
104.62.47.181|8333|/Satoshi:22.0.0/|7018|104.48.0.0/12|US|arin|2014-05-06|ATT-INTERNET4, US
104.9.30.99|8333|/Satoshi:22.0.0/Knots:20211108/|7018|104.0.0.0/12|US|arin|2014-01-16|ATT-INTERNET4, US
106.157.214.199|8333|/Satoshi:22.0.0/|2516|106.128.0.0/11|JP|apnic|2011-03-15|KDDI KDDI CORPORATION, JP
106.163.158.127|8333|/Satoshi:22.0.0/|2516|106.163.0.0/16|JP|apnic|2011-03-15|KDDI KDDI CORPORATION, JP
106.167.184.22|8333|/Satoshi:22.0.0/|2516|106.167.0.0/16|JP|apnic|2011-03-15|KDDI KDDI CORPORATION, JP
106.69.100.37|8333|/Satoshi:22.0.0/|7545|106.69.96.0/19|AU|apnic|2011-04-04|TPG-INTERNET-AP TPG Telecom Limited, AU
106.70.0.194|8333|/Satoshi:22.0.0/|4804|106.70.0.0/16|AU|apnic|2011-03-22|MPX-AS Microplex PTY LTD, AU
106.70.152.247|8333|/Satoshi:22.0.0/|4804|106.70.0.0/16|AU|apnic|2011-03-22|MPX-AS Microplex PTY LTD, AU
106.72.36.96|58590|/Satoshi:0.21.1/|2516|106.72.0.0/15|JP|apnic|2011-04-05|KDDI KDDI CORPORATION, JP
106.72.39.130|9600|/Satoshi:0.21.1/|2516|106.72.0.0/15|JP|apnic|2011-04-05|KDDI KDDI CORPORATION, JP
107.11.115.68|8333|/Satoshi:22.0.0/|10796|107.11.0.0/16|US|arin|2010-09-23|TWC-10796-MIDWEST, US
107.11.172.192|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|10796|107.11.0.0/16|US|arin|2010-09-23|TWC-10796-MIDWEST, US
107.131.211.236|8333|/Satoshi:22.0.0/|7018|107.128.0.0/12|US|arin|2013-10-23|ATT-INTERNET4, US
107.136.189.112|8333|/Satoshi:22.0.0/|7018|107.128.0.0/12|US|arin|2013-10-23|ATT-INTERNET4, US
107.145.91.98|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|33363|107.145.0.0/16|US|arin|2013-11-06|BHN-33363, US
107.150.41.179|8333|/Satoshi:22.0.0/|33387|107.150.32.0/19|US|arin|2013-12-03|NOCIX, US
107.152.234.82|8333|/Satoshi:0.20.1/|55081|107.152.234.0/24|CA|arin|2013-12-13|24SHELLS, US
107.171.215.221|8333|/Satoshi:22.0.0/|5769|107.171.192.0/18|CA|arin|2014-01-24|VIDEOTRON, CA
107.172.176.186|8333|/Satoshi:22.0.0/|36352|107.172.176.0/24|US|arin|2013-12-27|AS-COLOCROSSING, US
107.173.166.43|8333|/Satoshi:22.0.0/|36352|107.173.166.0/23|US|arin|2013-12-27|AS-COLOCROSSING, US
107.178.98.66|8333|/Satoshi:0.12.1(bitcore)/|53755|107.178.64.0/18|US|arin|2014-02-10|IOFLOOD, US
107.181.189.34|8333|/Satoshi:0.21.1/|46562|107.181.189.0/24|US|arin|2014-02-14|PERFORMIVE, US
107.190.46.16|8333|/Satoshi:22.0.0/|5645|107.190.32.0/20|CA|arin|2014-04-25|TEKSAVVY, CA
107.190.47.97|8833|/Satoshi:0.21.1/|5645|107.190.32.0/20|CA|arin|2014-04-25|TEKSAVVY, CA
107.190.51.60|8333|/Satoshi:22.0.0/|5645|107.190.0.0/17|CA|arin|2014-04-25|TEKSAVVY, CA
107.191.116.103|8333|/Satoshi:0.21.1/|3842|107.191.116.0/22|US|arin|2014-05-08|RAMNODE, US
107.191.33.82|8333|/Satoshi:0.15.1/|20473|107.191.32.0/21|US|arin|2014-04-25|AS-CHOOPA, US
107.191.33.83|8333|/Satoshi:0.15.1/|20473|107.191.32.0/21|US|arin|2014-04-25|AS-CHOOPA, US
107.195.166.98|8333|/Satoshi:22.0.0/|7018|107.192.0.0/12|US|arin|2012-04-25|ATT-INTERNET4, US
107.208.177.42|8333|/Satoshi:22.0.0/|7018|107.208.0.0/12|US|arin|2012-04-25|ATT-INTERNET4, US
107.209.23.24|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|7018|107.208.0.0/12|US|arin|2012-04-25|ATT-INTERNET4, US
107.21.231.28|8333|/Satoshi:22.0.0/|14618|107.21.128.0/17|US|arin|2011-05-03|AMAZON-AES, US
107.4.117.161|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|7922|107.4.0.0/15|US|arin|2010-06-29|COMCAST-7922, US
108.11.190.237|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|701|108.11.160.0/19|US|arin|2009-06-05|UUNET, US
108.11.203.224|8333|/Satoshi:0.21.1/|701|108.11.192.0/18|US|arin|2009-06-05|UUNET, US
108.163.129.111|8333|/Satoshi:0.17.0.1/|32613|108.163.128.0/18|CA|arin|2011-11-30|IWEB-AS, CA
108.168.62.135|8333|/Satoshi:22.0.0/|40788|108.168.0.0/17|CA|arin|2011-12-29|START-, CA
108.170.10.173|8333|/Satoshi:0.21.1/|20454|108.170.0.0/18|US|arin|2012-01-23|SSASN2, US
108.175.15.73|8333|/Satoshi:22.0.0/|8560|108.175.0.0/20|US|arin|2012-02-08|IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE
108.175.231.74|8333|/Satoshi:22.0.0/|5645|108.175.224.0/20|CA|arin|2012-03-02|TEKSAVVY, CA
108.18.222.205|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|701|108.18.0.0/16|US|arin|2009-06-05|UUNET, US
108.184.234.27|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|20001|108.184.0.0/15|US|arin|2013-01-24|TWC-20001-PACWEST, US
108.185.230.233|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|20001|108.184.0.0/15|US|arin|2013-01-24|TWC-20001-PACWEST, US
108.190.41.180|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|33363|108.188.0.0/14|US|arin|2012-10-03|BHN-33363, US
108.193.67.74|8333|/Satoshi:0.21.1/|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.198.104.10|8333|/Satoshi:0.21.0/|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.198.146.105|8333|/Satoshi:22.0.0/|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.20.175.197|8333|/Satoshi:22.0.0/|701|108.20.0.0/16|US|arin|2009-06-05|UUNET, US
108.20.186.210|8333|/Satoshi:22.0.0/|701|108.20.0.0/16|US|arin|2009-06-05|UUNET, US
108.201.79.41|8333|/Satoshi:23.0.0/|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.205.172.139|8333|/Satoshi:0.21.1/|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.221.203.186|8333|/Satoshi:22.0.0/|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.228.225.64|8333|/Satoshi:0.21.1/|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.238.23.61|8333|/Satoshi:0.12.1(decentralize)/|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.24.105.152|8333|/Satoshi:22.0.0/|701|108.24.0.0/16|US|arin|2009-06-05|UUNET, US
108.245.128.106|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.248.87.92|8333|/Satoshi:22.0.0/|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.255.198.51|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.26.60.38|8333|/Satoshi:22.0.0/|701|108.26.0.0/18|US|arin|2009-06-05|UUNET, US
108.28.120.178|8333|/Satoshi:22.0.0/|701|108.28.0.0/16|US|arin|2009-06-05|UUNET, US
108.28.161.112|8333|/Satoshi:22.0.0/|701|108.28.0.0/16|US|arin|2009-06-05|UUNET, US
108.28.20.98|8333|/Satoshi:0.21.0/|701|108.28.0.0/16|US|arin|2009-06-05|UUNET, US
108.31.4.134|8333|/Satoshi:0.21.1/|701|108.31.0.0/16|US|arin|2009-06-05|UUNET, US
108.39.112.179|8333|/Satoshi:22.0.0/|701|108.39.0.0/17|US|arin|2009-06-05|UUNET, US
108.4.212.234|8333|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|701|108.4.192.0/18|US|arin|2009-06-05|UUNET, US
108.4.212.83|8333|/Satoshi:0.21.0/|701|108.4.192.0/18|US|arin|2009-06-05|UUNET, US
108.45.136.194|8333|/Satoshi:22.0.0/|701|108.45.0.0/16|US|arin|2009-06-05|UUNET, US
